"trait","sample_size","rep","rho","p_value","n_intersect"
"weight",5,172,0.922135706340378,1.09960246169577e-07,3
"weight",5,173,0.943937708565072,5.84571247699583e-09,3
"weight",5,174,0.94972191323693,0,3
"weight",5,175,0.955061179087875,0,3
"weight",5,176,0.944382647385984,4.1709599372301e-09,3
"weight",5,177,0.951946607341491,0,3
"weight",5,178,0.974193548387097,0,3
"weight",5,179,0.916351501668521,1.45018518854939e-07,3
"weight",5,180,0.918131256952169,1.3389946500103e-07,3
"weight",5,181,0.907452725250278,2.04942615928137e-07,3
"weight",5,182,0.973303670745272,0,3
"weight",5,183,0.948832035595106,0,3
"weight",5,184,0.90789766407119,2.01778861443208e-07,3
"weight",5,185,0.950611790878754,0,3
"weight",5,186,0.929699666295884,6.88465165519799e-08,3
"weight",5,187,0.929254727474972,7.11163047008642e-08,3
"weight",5,188,0.93726362625139,3.30762150096034e-08,3
"weight",5,189,0.948832035595106,0,3
"weight",5,190,0.957730812013348,0,3
"weight",5,191,0.952836484983315,0,3
"weight",5,192,0.949276974416018,0,3
"weight",5,193,0.88476084538376,3.86829715695231e-07,3
"weight",5,194,0.971523915461624,0,3
"weight",5,195,0.931479421579533,5.99524352311953e-08,3
"weight",5,196,0.917686318131257,1.36651698435725e-07,3
"weight",5,197,0.902558398220245,2.40860211706929e-07,3
"weight",5,198,0.976418242491657,0,3
"weight",5,199,0.888320355951057,3.55945970130252e-07,3
"weight",5,200,0.904783092324805,2.24283250265377e-07,3
"weight",5,201,0.92258064516129,1.07393004379415e-07,3
"weight",5,202,0.959065628476085,0,3
"weight",5,203,0.959955506117909,0,3
"weight",5,204,0.931034482758621,6.21482317786474e-08,3
"weight",5,205,0.920800889877642,1.17773369325433e-07,3
"weight",5,206,0.947052280311457,0,3
"weight",5,207,0.955506117908787,0,3
"weight",5,208,0.92880978865406,7.34046332204493e-08,3
"weight",5,209,0.927030033370411,8.27436086836283e-08,3
"weight",5,210,0.949276974416018,0,3
"weight",5,211,0.919466073414905,1.25753281163398e-07,3
"weight",5,212,0.904783092324805,2.24283250265377e-07,3
"weight",5,213,0.923915461624027,9.98028208187509e-08,3
"weight",5,214,0.906562847608454,2.11321598169642e-07,3
"weight",5,215,0.934593993325918,4.50970368377092e-08,3
"weight",5,216,0.887875417130145,3.59766050357832e-07,3
"weight",5,217,0.967964404894327,0,3
"weight",5,218,0.969744160177976,0,3
"weight",5,219,0.878976640711902,4.38432678435875e-07,3
"weight",5,220,0.963515016685206,0,3
"weight",5,221,0.910567296996663,1.83161182924557e-07,3
"weight",5,222,0.916796440489433,1.42211256485717e-07,3
"weight",5,223,0.914571746384872,1.56429975679847e-07,3
"weight",5,224,0.920800889877642,1.17773369325433e-07,3
"weight",5,225,0.938153503893215,2.92140535661818e-08,3
"weight",5,226,0.907007786429366,2.08123553554029e-07,3
"weight",5,227,0.929699666295884,6.88465165519799e-08,3
"weight",5,228,0.949276974416018,0,3
"weight",5,229,0.924805339265851,9.48357141935817e-08,3
"weight",5,230,0.912791991101224,1.6813135311829e-07,3
"weight",5,231,0.9559510567297,0,3
"weight",5,232,0.939043381535039,2.54237614818733e-08,3
"weight",5,233,0.932814238042269,5.34756421277101e-08,3
"weight",5,234,0.932814238042269,5.34756421277101e-08,3
"weight",5,235,0.913236929922136,1.6517898317487e-07,3
"weight",5,236,0.929254727474972,7.11163047008642e-08,3
"weight",5,237,0.947052280311457,0,3
"weight",5,238,0.908787541713014,1.95503196080484e-07,3
"weight",5,239,0.916796440489433,1.42211256485717e-07,3
"weight",5,240,0.90789766407119,2.01778861443208e-07,3
"weight",5,241,0.935483870967742,4.10174139183829e-08,3
"weight",5,242,0.939043381535039,2.54237614818733e-08,3
"weight",5,243,0.94349276974416,7.53780182162756e-09,3
"weight",5,244,0.938598442714127,2.73099447010653e-08,3
"weight",5,245,0.92258064516129,1.07393004379415e-07,3
"weight",5,246,0.939488320355951,2.35554607729299e-08,3
"weight",5,247,0.934149054505006,4.71642223929874e-08,3
"weight",5,248,0.948387096774194,0,3
"weight",5,249,0.932814238042269,5.34756421277101e-08,3
"weight",5,250,0.94972191323693,0,3
"weight",5,251,0.935483870967742,4.10174139183829e-08,3
"weight",5,252,0.929254727474972,7.11163047008642e-08,3
"weight",5,253,0.940378197997775,1.98723286912319e-08,3
"weight",5,254,0.922135706340378,1.09960246169577e-07,3
"weight",5,255,0.934149054505006,4.71642223929874e-08,3
"weight",5,256,0.892324805339266,3.22125794693422e-07,3
"weight",5,257,0.93726362625139,3.30762150096034e-08,3
"weight",5,258,0.935483870967742,4.10174139183829e-08,3
"weight",5,259,0.916796440489433,1.42211256485717e-07,3
"weight",5,260,0.879866518353726,4.30392141061499e-07,3
"weight",5,261,0.930144605116797,6.65952532566074e-08,3
"weight",5,262,0.9412680756396,1.62601809935249e-08,3
"weight",5,263,0.9412680756396,1.62601809935249e-08,3
"weight",5,264,0.891879866518354,3.25831908365511e-07,3
"weight",5,265,0.916796440489433,1.42211256485717e-07,3
"weight",5,266,0.903448275862069,2.34180069580249e-07,3
"weight",5,267,0.93503893214683,4.30481114092328e-08,3
"weight",5,268,0.953726362625139,0,3
"weight",5,269,0.942602892102336,1.09742087755759e-08,3
"weight",5,270,0.934149054505006,4.71642223929874e-08,3
"weight",5,271,0.923025583982202,1.04844347473206e-07,3
"weight",5,272,0.940378197997775,1.98723286912319e-08,3
"weight",5,273,0.94972191323693,0,3
"weight",5,274,0.907452725250278,2.04942615928137e-07,3
"weight",5,275,0.955506117908787,0,3
"weight",5,276,0.929254727474972,7.11163047008642e-08,3
"weight",5,277,0.910122358175751,1.86220355768183e-07,3
"weight",5,278,0.92258064516129,1.07393004379415e-07,3
"weight",5,279,0.933259176863181,5.13534961292701e-08,3
"weight",5,280,0.882091212458287,4.10445993827485e-07,3
"weight",5,281,0.947052280311457,0,3
"weight",5,282,0.919021134593993,1.28450230847436e-07,3
"weight",5,283,0.952836484983315,0,3
"weight",5,284,0.894549499443827,3.03799383217871e-07,3
"weight",5,285,0.897219132369299,2.8227505706396e-07,3
"weight",5,286,0.881646273637375,4.14416738526548e-07,3
"weight",5,287,0.94972191323693,0,3
"weight",5,288,0.951946607341491,0,3
"weight",5,289,0.971078976640712,0,3
"weight",5,290,0.919911012235818,1.23074807361534e-07,3
"weight",5,291,0.954171301446051,0,3
"weight",5,292,0.956840934371524,0,3
"weight",5,293,0.947942157953282,0,3
"weight",5,294,0.878976640711902,4.38432678435875e-07,3
"weight",5,295,0.944827586206896,2.51348854290962e-09,3
"weight",5,296,0.918131256952169,1.3389946500103e-07,3
"weight",5,297,0.907007786429366,2.08123553554029e-07,3
"weight",5,298,0.881646273637375,4.14416738526548e-07,3
"weight",5,299,0.925250278086763,9.23800760174675e-08,3
"weight",5,300,0.9412680756396,1.62601809935249e-08,3
"weight",5,301,0.927919911012236,7.80369659487571e-08,3
"weight",5,302,0.932369299221357,5.56161638548474e-08,3
"weight",5,303,0.954171301446051,0,3
"weight",5,304,0.913681868743048,1.62244598897197e-07,3
"weight",5,305,0.913236929922136,1.6517898317487e-07,3
"weight",5,306,0.874082313681869,4.83207736382634e-07,3
"weight",5,307,0.942602892102336,1.09742087755759e-08,3
"weight",5,308,0.897664071190211,2.78739080192826e-07,3
"weight",5,309,0.950166852057842,0,3
"weight",5,310,0.955061179087875,0,3
"weight",5,311,0.945717463848721,0,3
"weight",5,312,0.92880978865406,7.34046332204493e-08,3
"weight",5,313,0.914571746384872,1.56429975679847e-07,3
"weight",5,314,0.906117908787542,2.1453667153371e-07,3
"weight",5,315,0.945717463848721,0,3
"weight",5,316,0.9412680756396,1.62601809935249e-08,3
"weight",5,317,0.906562847608454,2.11321598169642e-07,3
"weight",5,318,0.937708565072302,3.11361300627433e-08,3
"weight",5,319,0.921690767519466,1.12546062563438e-07,3
"weight",5,320,0.983982202447164,0,3
"weight",5,321,0.841156840934371,7.92214076747306e-07,3
"weight",5,322,0.942157953281424,1.27186328677839e-08,3
"weight",5,323,0.931924360400445,5.77750868400127e-08,3
"weight",5,324,0.969744160177976,0,3
"weight",5,325,0.952836484983315,0,3
"weight",5,326,0.923025583982202,1.04844347473206e-07,3
"weight",5,327,0.929254727474972,7.11163047008642e-08,3
"weight",5,328,0.967964404894327,0,3
"weight",5,329,0.945272525027809,8.73241696367794e-10,3
"weight",5,330,0.943047830923248,9.24728267624738e-09,3
"weight",5,331,0.967964404894327,0,3
"weight",5,332,0.900778642936596,2.54414446300318e-07,3
"weight",5,333,0.886540600667408,3.71296866866844e-07,3
"weight",5,334,0.946162402669633,0,3
"weight",5,335,0.947942157953282,0,3
"weight",5,336,0.931034482758621,6.21482317786474e-08,3
"weight",5,337,0.942602892102336,1.09742087755759e-08,3
"weight",5,338,0.929699666295884,6.88465165519799e-08,3
"weight",5,339,0.918131256952169,1.3389946500103e-07,3
"weight",5,340,0.895884315906563,2.92971885437537e-07,3
"weight",5,341,0.906117908787542,2.1453667153371e-07,3
"weight",5,342,0.961290322580645,0,3
"weight",5,343,0.942602892102336,1.09742087755759e-08,3
"weight",5,344,0.919466073414905,1.25753281163398e-07,3
"weight",5,345,0.967519466073415,0,3
"weight",5,346,0.948832035595106,0,3
"weight",5,347,0.908342602892102,1.98632364165294e-07,3
"weight",5,348,0.947052280311457,0,3
"weight",5,349,0.933259176863181,5.13534961292701e-08,3
"weight",5,350,0.93503893214683,4.30481114092328e-08,3
"weight",5,351,0.940823136818687,1.80574054446499e-08,3
"weight",5,352,0.909677419354839,1.89297125069199e-07,3
"weight",5,353,0.919021134593993,1.28450230847436e-07,3
"weight",5,354,0.939043381535039,2.54237614818733e-08,3
"weight",5,355,0.947497219132369,0,3
"weight",5,356,0.957730812013348,0,3
"weight",5,357,0.946162402669633,0,3
"weight",5,358,0.917241379310345,1.39422305657094e-07,3
"weight",5,359,0.934149054505006,4.71642223929874e-08,3
"weight",5,360,0.950611790878754,0,3
"weight",5,361,0.954616240266963,0,3
"weight",5,362,0.963070077864294,0,3
"weight",5,363,0.945272525027809,8.73241696367794e-10,3
"weight",5,364,0.959065628476085,0,3
"weight",5,365,0.94972191323693,0,3
"weight",5,366,0.969299221357063,0,3
"weight",5,367,0.952836484983315,0,3
"weight",5,368,0.955061179087875,0,3
"weight",5,369,0.891434927697442,3.29551295474953e-07,3
"weight",5,370,0.935928809788654,3.90049108935398e-08,3
"weight",5,371,0.930144605116797,6.65952532566074e-08,3
"weight",5,372,0.926585094549499,8.51248189251881e-08,3
"weight",5,373,0.966629588431591,0,3
"weight",5,374,0.959955506117909,0,3
"weight",5,375,0.915461624026696,1.50687840439923e-07,3
"weight",5,376,0.951501668520578,0,3
"weight",5,377,0.936818687430478,3.50343480424324e-08,3
"weight",5,378,0.935928809788654,3.90049108935398e-08,3
"weight",5,379,0.939488320355951,2.35554607729299e-08,3
"weight",5,380,0.881646273637375,4.14416738526548e-07,3
"weight",5,381,0.975083426028921,0,3
"weight",5,382,0.924360400444939,9.73099630599613e-08,3
"weight",5,383,0.960845383759733,0,3
"weight",5,384,0.924805339265851,9.48357141935817e-08,3
"weight",5,385,0.924805339265851,9.48357141935817e-08,3
"weight",5,386,0.971968854282536,0,3
"weight",5,387,0.911012235817575,1.80119668217741e-07,3
"weight",5,388,0.88476084538376,3.86829715695231e-07,3
"weight",5,389,0.917241379310345,1.39422305657094e-07,3
"weight",5,390,0.949276974416018,0,3
"weight",5,391,0.975528364849833,0,3
"weight",5,392,0.939933259176863,2.17049983048954e-08,3
"weight",5,393,0.926585094549499,8.51248189251881e-08,3
"weight",5,394,0.923915461624027,9.98028208187509e-08,3
"weight",5,395,0.887875417130145,3.59766050357832e-07,3
"weight",5,396,0.951501668520578,0,3
"weight",5,397,0.905228031145718,2.21017581066374e-07,3
"weight",5,398,0.906562847608454,2.11321598169642e-07,3
"weight",5,399,0.959065628476085,0,3
"weight",5,400,0.927919911012236,7.80369659487571e-08,3
"weight",5,401,0.927919911012236,7.80369659487571e-08,3
"weight",5,402,0.890989988876529,3.33283807739511e-07,3
"weight",5,403,0.939933259176863,2.17049983048954e-08,3
"weight",5,404,0.919021134593993,1.28450230847436e-07,3
"weight",5,405,0.928364849833148,7.57115161327855e-08,3
"weight",5,406,0.941713014460512,1.44806066982897e-08,3
"weight",5,407,0.913681868743048,1.62244598897197e-07,3
"weight",5,408,0.942602892102336,1.09742087755759e-08,3
"weight",5,409,0.932369299221357,5.56161638548474e-08,3
"weight",5,410,0.931034482758621,6.21482317786474e-08,3
"weight",5,411,0.930589543937709,6.43624978185295e-08,3
"weight",5,412,0.919911012235818,1.23074807361534e-07,3
"weight",5,413,0.924805339265851,9.48357141935817e-08,3
"weight",5,414,0.890100111234705,3.40787605173413e-07,3
"weight",5,415,0.941713014460512,1.44806066982897e-08,3
"weight",5,416,0.936373748609566,3.70105675971828e-08,3
"weight",5,417,0.956395995550612,0,3
"weight",5,418,0.926140155728587,8.75246306841706e-08,3
"weight",5,419,0.955506117908787,0,3
"weight",5,420,0.95817575083426,0,3
"weight",5,421,0.963070077864294,0,3
"weight",5,422,0.953726362625139,0,3
"weight",5,423,0.933704115684093,4.92496989652688e-08,3
"weight",5,424,0.926140155728587,8.75246306841706e-08,3
"weight",5,425,0.929699666295884,6.88465165519799e-08,3
"weight",5,426,0.942602892102336,1.09742087755759e-08,3
"weight",5,427,0.930589543937709,6.43624978185295e-08,3
"weight",5,428,0.932369299221357,5.56161638548474e-08,3
"weight",5,429,0.894104560622914,3.07436972862549e-07,3
"weight",5,430,0.915906562847608,1.4784405879875e-07,3
"weight",5,431,0.95817575083426,0,3
"weight",5,432,0.932369299221357,5.56161638548474e-08,3
"weight",5,433,0.92880978865406,7.34046332204493e-08,3
"weight",5,434,0.93503893214683,4.30481114092328e-08,3
"weight",5,435,0.938153503893215,2.92140535661818e-08,3
"weight",5,436,0.915461624026696,1.50687840439923e-07,3
"weight",5,437,0.937708565072302,3.11361300627433e-08,3
"weight",5,438,0.925250278086763,9.23800760174675e-08,3
"weight",5,439,0.938153503893215,2.92140535661818e-08,3
"weight",5,440,0.948832035595106,0,3
"weight",5,441,0.940378197997775,1.98723286912319e-08,3
"weight",5,442,0.912347052280312,1.71101659161105e-07,3
"weight",5,443,0.895439377085651,2.96566705925496e-07,3
"weight",5,444,0.955506117908787,0,3
"weight",5,445,0.968854282536151,0,3
"weight",5,446,0.955506117908787,0,3
"weight",5,447,0.969299221357063,0,3
"weight",5,448,0.926140155728587,8.75246306841706e-08,3
"weight",5,449,0.94972191323693,0,3
"weight",5,450,0.926140155728587,8.75246306841706e-08,3
"weight",5,451,0.934149054505006,4.71642223929874e-08,3
"weight",5,452,0.939043381535039,2.54237614818733e-08,3
"weight",5,453,0.944382647385984,4.1709599372301e-09,3
"weight",5,454,0.916796440489433,1.42211256485717e-07,3
"weight",5,455,0.943047830923248,9.24728267624738e-09,3
"weight",5,456,0.936373748609566,3.70105675971828e-08,3
"weight",5,457,0.967074527252503,0,3
"weight",5,458,0.968409343715239,0,3
"weight",5,459,0.909677419354839,1.89297125069199e-07,3
"weight",5,460,0.955506117908787,0,3
"weight",5,461,0.946162402669633,0,3
"weight",5,462,0.924805339265851,9.48357141935817e-08,3
"weight",5,463,0.930144605116797,6.65952532566074e-08,3
"weight",5,464,0.927030033370411,8.27436086836283e-08,3
"weight",5,465,0.919911012235818,1.23074807361534e-07,3
"weight",5,466,0.927919911012236,7.80369659487571e-08,3
"weight",5,467,0.929699666295884,6.88465165519799e-08,3
"weight",5,468,0.908787541713014,1.95503196080484e-07,3
"weight",5,469,0.934593993325918,4.50970368377092e-08,3
"weight",5,470,0.953726362625139,0,3
"weight",5,471,0.908342602892102,1.98632364165294e-07,3
"weight",5,472,0.916796440489433,1.42211256485717e-07,3
"weight",5,473,0.952391546162403,0,3
"weight",5,474,0.942602892102336,1.09742087755759e-08,3
"weight",5,475,0.924805339265851,9.48357141935817e-08,3
"weight",5,476,0.947942157953282,0,3
"weight",5,477,0.934149054505006,4.71642223929874e-08,3
"weight",5,478,0.959510567296997,0,3
"weight",5,479,0.926585094549499,8.51248189251881e-08,3
"weight",5,480,0.930589543937709,6.43624978185295e-08,3
"weight",5,481,0.943937708565072,5.84571247699583e-09,3
"weight",5,482,0.93503893214683,4.30481114092328e-08,3
"weight",5,483,0.947497219132369,0,3
"weight",5,484,0.983537263626251,0,3
"weight",5,485,0.911902113459399,1.74089849740363e-07,3
"weight",5,486,0.868298109010011,5.37063468222982e-07,3
"weight",5,487,0.92258064516129,1.07393004379415e-07,3
"weight",5,488,0.890100111234705,3.40787605173413e-07,3
"weight",5,489,0.912791991101224,1.6813135311829e-07,3
"weight",5,490,0.962180200222469,0,3
"weight",5,491,0.959955506117909,0,3
"weight",5,492,0.895439377085651,2.96566705925496e-07,3
"weight",5,493,0.95817575083426,0,3
"weight",5,494,0.94349276974416,7.53780182162756e-09,3
"weight",5,495,0.948832035595106,0,3
"weight",5,496,0.961735261401557,0,3
"weight",5,497,0.922135706340378,1.09960246169577e-07,3
"weight",5,498,0.933704115684093,4.92496989652688e-08,3
"weight",5,499,0.922135706340378,1.09960246169577e-07,3
"weight",5,500,0.929254727474972,7.11163047008642e-08,3
"weight",10,1,0.977753058954394,0,3
"weight",10,2,0.954171301446051,0,3
"weight",10,3,0.952836484983315,0,3
"weight",10,4,0.97285873192436,0,3
"weight",10,5,0.985761957730812,0,3
"weight",10,6,0.967074527252503,0,3
"weight",10,7,0.980867630700779,0,3
"weight",10,8,0.965739710789766,0,3
"weight",10,9,0.951946607341491,0,3
"weight",10,10,0.952836484983315,0,3
"weight",10,11,0.961735261401557,0,3
"weight",10,12,0.970189098998888,0,3
"weight",10,13,0.974193548387097,0,3
"weight",10,14,0.97908787541713,0,3
"weight",10,15,0.95817575083426,0,3
"weight",10,16,0.961735261401557,0,3
"weight",10,17,0.957730812013348,0,3
"weight",10,18,0.977308120133482,0,3
"weight",10,19,0.948832035595106,0,3
"weight",10,20,0.9706340378198,0,3
"weight",10,21,0.975528364849833,0,3
"weight",10,22,0.955506117908787,0,3
"weight",10,23,0.95817575083426,0,3
"weight",10,24,0.975528364849833,0,3
